id,stimulus,order,block,valence,arousal,familiarity,session,picture
37,9187,57,3,1,9,NA,emot,Negative
37,7000,58,3,3,7,NA,emot,Neutral
37,9040,59,3,1,9,NA,emot,Negative
37,1300,60,3,1,9,NA,emot,Negative
37,2377,61,3,5,5,NA,emot,Neutral
37,5250,62,3,3,7,NA,emot,Neutral
37,8312,63,3,5,4,NA,emot,Neutral
37,5900,64,NA,4,6,NA,emot,Neutral
37,7595,65,NA,5,5,NA,emot,Neutral
37,8465,66,NA,7,3,NA,emot,Neutral
38,7595,1,NA,8,2,NA,emot,Neutral
38,5900,2,NA,6,7,NA,emot,Neutral
38,8465,3,NA,8,4,NA,emot,Neutral
38,6561,4,1,1,8,NA,emot,Negative
38,7025,5,1,8,2,NA,emot,Neutral
38,5250,6,1,6,5,NA,emot,Neutral
38,3060,7,1,1,9,NA,emot,Negative
38,9040,8,1,1,9,NA,emot,Negative
38,7000,9,1,6,4,NA,emot,Neutral
38,7205,10,1,8,2,NA,emot,Neutral
38,9187,11,1,1,9,NA,emot,Negative
38,9405,12,1,2,7,NA,emot,Negative
38,2511,13,1,9,2,NA,emot,Neutral
38,2377,14,1,6,7,NA,emot,Neutral
38,9043,15,1,8,7,NA,emot,Negative
38,2514,16,1,6,4,NA,emot,Neutral
38,3103,17,1,2,7,NA,emot,Negative
38,7026,18,1,7,4,NA,emot,Neutral
38,7530,19,1,8,3,NA,emot,Neutral
38,1300,20,1,3,7,NA,emot,Negative
38,8312,21,1,6,2,NA,emot,Neutral
38,2981,22,1,2,7,NA,emot,Negative
38,9410,23,1,1,9,NA,emot,Negative
38,7025,24,2,7,3,NA,emot,Neutral
38,9405,25,2,3,7,NA,emot,Negative
38,9040,26,2,2,8,NA,emot,Negative
38,8312,27,2,8,2,NA,emot,Neutral
38,7530,28,2,8,4,NA,emot,Neutral
38,3103,29,2,3,7,NA,emot,Negative
38,9187,30,2,2,8,NA,emot,Negative
38,2511,31,2,9,2,NA,emot,Neutral
38,7205,32,2,5,1,NA,emot,Neutral
38,6561,33,2,1,8,NA,emot,Negative
38,2377,34,2,2,8,NA,emot,Neutral
38,3060,35,2,3,9,NA,emot,Negative
38,2981,36,2,3,7,NA,emot,Negative
38,9043,37,2,7,8,NA,emot,Negative
38,1300,38,2,2,8,NA,emot,Negative
38,5250,39,2,8,2,NA,emot,Neutral
38,9410,40,2,1,9,NA,emot,Negative
38,7000,41,2,8,3,NA,emot,Neutral
38,7026,42,2,7,4,NA,emot,Neutral
38,2514,43,2,6,6,NA,emot,Neutral
38,7000,44,3,6,2,NA,emot,Neutral
38,3103,45,3,3,7,NA,emot,Negative
38,2377,46,3,3,8,NA,emot,Neutral
38,5250,47,3,8,2,NA,emot,Neutral
38,2981,48,3,2,8,NA,emot,Negative
38,3060,49,3,3,8,NA,emot,Negative
38,2514,50,3,6,5,NA,emot,Neutral
38,9405,51,3,4,6,NA,emot,Negative
38,8312,52,3,7,2,NA,emot,Neutral
38,7025,53,3,8,3,NA,emot,Neutral
38,1300,54,3,1,8,NA,emot,Negative
38,7530,55,3,8,2,NA,emot,Neutral
38,2511,56,3,9,2,NA,emot,Neutral
38,7205,57,3,8,3,NA,emot,Neutral
38,9187,58,3,2,8,NA,emot,Negative
38,6561,59,3,3,7,NA,emot,Negative
38,9040,60,3,2,8,NA,emot,Negative
38,9410,61,3,1,9,NA,emot,Negative
38,7026,62,3,7,2,NA,emot,Neutral
38,9043,63,3,6,6,NA,emot,Negative
38,7595,64,NA,7,1,NA,emot,Neutral
38,5900,65,NA,7,2,NA,emot,Neutral
38,8465,66,NA,7,3,NA,emot,Neutral
40,8465,1,NA,9,1,NA,emot,Neutral
40,7595,2,NA,7,2,NA,emot,Neutral
40,5900,3,NA,7,2,NA,emot,Neutral
40,9253,4,1,1,9,NA,emot,Negative
40,2102,5,1,6,4,NA,emot,Neutral
40,2374,6,1,5,4,NA,emot,Neutral
40,3350,7,1,2,8,NA,emot,Negative
40,7165,8,1,5,5,NA,emot,Neutral
40,7175,9,1,5,5,NA,emot,Neutral
40,9584,10,1,4,7,NA,emot,Negative
40,2384,11,1,6,4,NA,emot,Neutral
40,5726,12,1,6,3,NA,emot,Neutral
40,1850,13,1,5,3,NA,emot,Neutral
40,3063,14,1,1,9,NA,emot,Negative
40,5390,15,1,5,5,NA,emot,Neutral
40,2683,16,1,3,8,NA,emot,Negative
40,1201,17,1,5,7,NA,emot,Negative
40,7185,18,1,5,5,NA,emot,Neutral
40,3022,19,1,5,6,NA,emot,Negative
40,2487,20,1,5,4,NA,emot,Neutral
40,9183,21,1,1,8,NA,emot,Negative
40,6520,22,1,3,8,NA,emot,Negative
40,9490,23,1,3,7,NA,emot,Negative
40,9584,24,2,5,5,NA,emot,Negative
40,7175,25,2,5,5,NA,emot,Neutral
40,2374,26,2,6,3,NA,emot,Neutral
40,9490,27,2,3,7,NA,emot,Negative
40,7165,28,2,5,5,NA,emot,Neutral
40,3063,29,2,1,9,NA,emot,Negative
40,1850,30,2,5,5,NA,emot,Neutral
40,7185,31,2,6,3,NA,emot,Neutral
40,2102,32,2,5,4,NA,emot,Neutral
40,2683,33,2,3,7,NA,emot,Negative
40,3350,34,2,1,9,NA,emot,Negative
40,3022,35,2,4,6,NA,emot,Negative
40,5390,36,2,5,4,NA,emot,Neutral
40,9183,37,2,2,8,NA,emot,Negative
40,6520,38,2,3,7,NA,emot,Negative
40,9253,39,2,2,8,NA,emot,Negative
40,1201,40,2,5,6,NA,emot,Negative
40,2487,41,2,5,5,NA,emot,Neutral
40,5726,42,2,7,3,NA,emot,Neutral
40,2384,43,2,6,3,NA,emot,Neutral
40,7165,44,3,5,5,NA,emot,Neutral
40,6520,45,3,3,6,NA,emot,Negative
40,2487,46,3,5,5,NA,emot,Neutral
40,7185,47,3,6,2,NA,emot,Neutral
40,2683,48,3,4,7,NA,emot,Negative
40,5726,49,3,7,1,NA,emot,Neutral
40,9584,50,3,5,5,NA,emot,Negative
40,1850,51,3,5,4,NA,emot,Neutral
40,2374,52,3,7,2,NA,emot,Neutral
40,1201,53,3,5,5,NA,emot,Negative
40,2102,54,3,5,2,NA,emot,Neutral
40,5390,55,3,7,2,NA,emot,Neutral
40,3063,56,3,1,9,NA,emot,Negative
40,3350,57,3,1,8,NA,emot,Negative
40,7175,58,3,5,1,NA,emot,Neutral
40,9183,59,3,2,8,NA,emot,Negative
40,3022,60,3,5,5,NA,emot,Negative
40,9490,61,3,3,7,NA,emot,Negative
40,9253,62,3,2,8,NA,emot,Negative
40,2384,63,3,5,2,NA,emot,Neutral
40,5900,64,NA,5,1,NA,emot,Neutral
40,8465,65,NA,6,3,NA,emot,Neutral
40,7595,66,NA,5,2,NA,emot,Neutral
42,7595,1,NA,6,5,NA,emot,Neutral
42,5900,2,NA,3,2,NA,emot,Neutral
42,8465,3,NA,6,4,NA,emot,Neutral
42,2374,4,1,5,4,NA,emot,Neutral
42,6520,5,1,3,7,NA,emot,Negative
42,2683,6,1,2,8,NA,emot,Negative
42,3350,7,1,3,7,NA,emot,Negative
42,3063,8,1,3,8,NA,emot,Negative
42,9253,9,1,2,8,NA,emot,Negative
42,7185,10,1,5,3,NA,emot,Neutral
42,5726,11,1,6,4,NA,emot,Neutral
42,1201,12,1,5,7,NA,emot,Negative
42,7175,13,1,4,5,NA,emot,Neutral
42,9490,14,1,2,7,NA,emot,Negative
42,9183,15,1,3,6,NA,emot,Negative
42,2384,16,1,5,4,NA,emot,Neutral
42,9584,17,1,5,6,NA,emot,Negative
42,7165,18,1,5,4,NA,emot,Neutral
42,5390,19,1,6,4,NA,emot,Neutral
42,2102,20,1,5,5,NA,emot,Neutral
42,1850,21,1,4,5,NA,emot,Neutral
42,3022,22,1,5,7,NA,emot,Negative
42,2487,23,1,4,5,NA,emot,Neutral
42,6520,24,2,3,6,NA,emot,Negative
42,3022,25,2,5,7,NA,emot,Negative
42,2374,26,2,7,4,NA,emot,Neutral
42,7175,27,2,5,4,NA,emot,Neutral
42,5390,28,2,6,4,NA,emot,Neutral
42,3063,29,2,2,7,NA,emot,Negative
42,2487,30,2,4,5,NA,emot,Neutral
42,9490,31,2,2,7,NA,emot,Negative
42,9253,32,2,3,7,NA,emot,Negative
42,3350,33,2,2,6,NA,emot,Negative
42,2102,34,2,5,4,NA,emot,Neutral
42,2683,35,2,3,7,NA,emot,Negative
42,9584,36,2,5,7,NA,emot,Negative
42,5726,37,2,5,3,NA,emot,Neutral
42,1201,38,2,5,6,NA,emot,Negative
42,2384,39,2,7,4,NA,emot,Neutral
42,9183,40,2,3,6,NA,emot,Negative
42,1850,41,2,4,5,NA,emot,Neutral
42,7165,42,2,5,4,NA,emot,Neutral
42,7185,43,2,5,3,NA,emot,Neutral
42,7175,44,3,5,4,NA,emot,Neutral
42,5726,45,3,6,3,NA,emot,Neutral
42,3350,46,3,3,6,NA,emot,Negative
42,1850,47,3,4,5,NA,emot,Neutral
42,2487,48,3,5,5,NA,emot,Neutral
42,3063,49,3,2,7,NA,emot,Negative
42,7185,50,3,5,4,NA,emot,Neutral
42,9584,51,3,5,6,NA,emot,Negative
42,9183,52,3,4,6,NA,emot,Negative
42,2374,53,3,6,4,NA,emot,Neutral
42,7165,54,3,5,3,NA,emot,Neutral
42,6520,55,3,4,7,NA,emot,Negative
42,2384,56,3,6,3,NA,emot,Neutral
42,1201,57,3,5,6,NA,emot,Negative
42,9253,58,3,2,7,NA,emot,Negative
42,3022,59,3,5,6,NA,emot,Negative
42,5390,60,3,6,4,NA,emot,Neutral
42,2102,61,3,5,4,NA,emot,Neutral
42,9490,62,3,3,7,NA,emot,Negative
42,2683,63,3,4,7,NA,emot,Negative
42,7595,64,NA,5,4,NA,emot,Neutral
42,8465,65,NA,6,4,NA,emot,Neutral
42,5900,66,NA,5,3,NA,emot,Neutral
45,8465,1,NA,7,3,NA,emot,Neutral
45,7595,2,NA,4,6,NA,emot,Neutral
45,5900,3,NA,5,3,NA,emot,Neutral
45,9043,4,1,3,7,NA,emot,Negative
45,8312,5,1,5,3,NA,emot,Neutral
45,7205,6,1,7,3,NA,emot,Neutral
45,7530,7,1,8,2,NA,emot,Neutral
45,7025,8,1,5,5,NA,emot,Neutral
45,3103,9,1,1,9,NA,emot,Negative
45,6561,10,1,3,8,NA,emot,Negative
45,5250,11,1,6,2,NA,emot,Neutral
45,2511,12,1,7,5,NA,emot,Neutral
45,1300,13,1,3,8,NA,emot,Negative
45,9405,14,1,1,9,NA,emot,Negative
45,3060,15,1,1,9,NA,emot,Negative
45,2377,16,1,5,3,NA,emot,Neutral
45,2514,17,1,4,7,NA,emot,Neutral
45,9040,18,1,1,8,NA,emot,Negative
45,9187,19,1,1,9,NA,emot,Negative
45,2981,20,1,5,8,NA,emot,Negative
45,7026,21,1,7,1,NA,emot,Neutral
45,9410,22,1,1,9,NA,emot,Negative
45,7000,23,1,5,5,NA,emot,Neutral
45,9043,24,2,3,7,NA,emot,Negative
45,6561,25,2,2,8,NA,emot,Negative
45,8312,26,2,5,2,NA,emot,Neutral
45,9405,27,2,1,9,NA,emot,Negative
45,3103,28,2,1,9,NA,emot,Negative
45,5250,29,2,8,1,NA,emot,Neutral
45,3060,30,2,1,9,NA,emot,Negative
45,2514,31,2,4,7,NA,emot,Neutral
45,9040,32,2,1,9,NA,emot,Negative
45,7000,33,2,5,5,NA,emot,Neutral
45,9410,34,2,1,9,NA,emot,Negative
45,7026,35,2,7,2,NA,emot,Neutral
45,7205,36,2,7,4,NA,emot,Neutral
45,1300,37,2,3,8,NA,emot,Negative
45,7025,38,2,5,5,NA,emot,Neutral
45,2981,39,2,3,7,NA,emot,Negative
45,9187,40,2,1,9,NA,emot,Negative
45,2377,41,2,5,2,NA,emot,Neutral
45,7530,42,2,8,1,NA,emot,Neutral
45,2511,43,2,7,4,NA,emot,Neutral
45,2981,44,3,4,7,NA,emot,Negative
45,2514,45,3,3,7,NA,emot,Neutral
45,5250,46,3,8,1,NA,emot,Neutral
45,9040,47,3,1,9,NA,emot,Negative
45,1300,48,3,3,8,NA,emot,Negative
45,9410,49,3,1,9,NA,emot,Negative
45,7025,50,3,5,5,NA,emot,Neutral
45,8312,51,3,5,2,NA,emot,Neutral
45,7205,52,3,7,4,NA,emot,Neutral
45,7000,53,3,5,5,NA,emot,Neutral
45,3103,54,3,1,9,NA,emot,Negative
45,7026,55,3,6,2,NA,emot,Neutral
45,9043,56,3,3,7,NA,emot,Negative
45,7530,57,3,7,2,NA,emot,Neutral
45,2377,58,3,6,3,NA,emot,Neutral
45,3060,59,3,1,9,NA,emot,Negative
45,9405,60,3,1,9,NA,emot,Negative
45,9187,61,3,1,9,NA,emot,Negative
45,2511,62,3,6,4,NA,emot,Neutral
45,6561,63,3,2,8,NA,emot,Negative
45,7595,64,NA,4,7,NA,emot,Neutral
45,8465,65,NA,8,3,NA,emot,Neutral
45,5900,66,NA,5,2,NA,emot,Neutral
47,7595,1,NA,5,6,NA,emot,Neutral
47,8465,2,NA,5,6,NA,emot,Neutral
47,5900,3,NA,8,6,NA,emot,Neutral
47,1850,4,1,6,4,NA,emot,Neutral
47,9253,5,1,3,7,NA,emot,Negative
47,3063,6,1,3,8,NA,emot,Negative
47,6520,7,1,3,6,NA,emot,Negative
47,2487,8,1,9,3,NA,emot,Neutral
47,2384,9,1,5,3,NA,emot,Neutral
47,9183,10,1,2,8,NA,emot,Negative
47,5390,11,1,7,2,NA,emot,Neutral
47,7175,12,1,4,4,NA,emot,Neutral
47,3350,13,1,3,7,NA,emot,Negative
47,2374,14,1,7,3,NA,emot,Neutral
47,7185,15,1,4,3,NA,emot,Neutral
47,2102,16,1,8,2,NA,emot,Neutral
47,2683,17,1,4,7,NA,emot,Negative
47,1201,18,1,5,6,NA,emot,Negative
47,5726,19,1,9,1,NA,emot,Neutral
47,7165,20,1,6,3,NA,emot,Neutral
47,9584,21,1,4,6,NA,emot,Negative
47,9490,22,1,2,7,NA,emot,Negative
47,3022,23,1,2,8,NA,emot,Negative
47,2384,24,2,7,2,NA,emot,Neutral
47,6520,25,2,2,7,NA,emot,Negative
47,9183,26,2,1,7,NA,emot,Negative
47,7175,27,2,5,4,NA,emot,Neutral
47,5726,28,2,8,1,NA,emot,Neutral
47,7185,29,2,5,4,NA,emot,Neutral
47,9584,30,2,4,5,NA,emot,Negative
47,3022,31,2,5,7,NA,emot,Negative
47,3063,32,2,2,7,NA,emot,Negative
47,1201,33,2,5,6,NA,emot,Negative
47,9253,34,2,2,7,NA,emot,Negative
47,7165,35,2,5,5,NA,emot,Neutral
47,1850,36,2,7,4,NA,emot,Neutral
47,2102,37,2,8,1,NA,emot,Neutral
47,2683,38,2,4,6,NA,emot,Negative
47,5390,39,2,6,3,NA,emot,Neutral
47,9490,40,2,3,6,NA,emot,Negative
47,2374,41,2,7,3,NA,emot,Neutral
47,2487,42,2,9,2,NA,emot,Neutral
47,3350,43,2,2,8,NA,emot,Negative
47,7175,44,3,6,3,NA,emot,Neutral
47,5726,45,3,7,2,NA,emot,Neutral
47,9253,46,3,2,6,NA,emot,Negative
47,7185,47,3,5,4,NA,emot,Neutral
47,2102,48,3,9,1,NA,emot,Neutral
47,2683,49,3,3,6,NA,emot,Negative
47,2487,50,3,9,2,NA,emot,Neutral
47,2384,51,3,5,3,NA,emot,Neutral
47,3350,52,3,2,6,NA,emot,Negative
47,1201,53,3,4,6,NA,emot,Negative
47,3022,54,3,2,8,NA,emot,Negative
47,9584,55,3,5,5,NA,emot,Negative
47,9183,56,3,2,7,NA,emot,Negative
47,6520,57,3,3,7,NA,emot,Negative
47,5390,58,3,8,2,NA,emot,Neutral
47,7165,59,3,6,3,NA,emot,Neutral
47,9490,60,3,3,7,NA,emot,Negative
47,3063,61,3,1,8,NA,emot,Negative
47,2374,62,3,7,3,NA,emot,Neutral
47,1850,63,3,6,2,NA,emot,Neutral
47,8465,64,NA,6,4,NA,emot,Neutral
47,7595,65,NA,5,3,NA,emot,Neutral
47,5900,66,NA,9,1,NA,emot,Neutral
49,5900,1,NA,NA,NA,NA,emot,Neutral
49,8465,2,NA,NA,NA,NA,emot,Neutral
49,7595,3,NA,NA,NA,NA,emot,Neutral
49,2374,4,1,6,3,NA,emot,Neutral
49,6520,5,1,2,8,NA,emot,Negative
49,5726,6,1,7,2,NA,emot,Neutral
49,2683,7,1,3,7,NA,emot,Negative
49,9253,8,1,1,9,NA,emot,Negative
49,1850,9,1,6,4,NA,emot,Neutral
49,3022,10,1,4,6,NA,emot,Negative
49,5390,11,1,8,2,NA,emot,Neutral
49,7175,12,1,7,3,NA,emot,Neutral
49,2384,13,1,7,2,NA,emot,Neutral
49,9490,14,1,1,8,NA,emot,Negative
49,9584,15,1,4,6,NA,emot,Negative
49,7165,16,1,6,3,NA,emot,Neutral
49,7185,17,1,5,3,NA,emot,Neutral
49,3063,18,1,1,9,NA,emot,Negative
49,1201,19,1,4,5,NA,emot,Negative
49,2487,20,1,6,3,NA,emot,Neutral
49,9183,21,1,2,8,NA,emot,Negative
49,2102,22,1,7,2,NA,emot,Neutral
49,3350,23,1,6,5,NA,emot,Negative
49,7165,24,2,6,3,NA,emot,Neutral
49,9584,25,2,4,5,NA,emot,Negative
49,5726,26,2,8,2,NA,emot,Neutral
49,3063,27,2,1,9,NA,emot,Negative
49,2102,28,2,6,3,NA,emot,Neutral
49,2487,29,2,7,3,NA,emot,Neutral
49,3022,30,2,4,7,NA,emot,Negative
49,9490,31,2,1,9,NA,emot,Negative
49,2384,32,2,7,3,NA,emot,Neutral
49,9183,33,2,2,9,NA,emot,Negative
49,7175,34,2,7,4,NA,emot,Neutral
49,2374,35,2,7,3,NA,emot,Neutral
49,1201,36,2,5,5,NA,emot,Negative
49,7185,37,2,6,3,NA,emot,Neutral
49,2683,38,2,2,9,NA,emot,Negative
49,3350,39,2,6,3,NA,emot,Negative
49,9253,40,2,1,9,NA,emot,Negative
49,1850,41,2,7,3,NA,emot,Neutral
49,6520,42,2,1,9,NA,emot,Negative
49,5390,43,2,6,4,NA,emot,Neutral
49,1201,44,3,5,6,NA,emot,Negative
49,5390,45,3,7,3,NA,emot,Neutral
49,3063,46,3,1,9,NA,emot,Negative
49,9253,47,3,1,9,NA,emot,Negative
49,2384,48,3,6,3,NA,emot,Neutral
49,7165,49,3,6,4,NA,emot,Neutral
49,9490,50,3,1,9,NA,emot,Negative
49,2683,51,3,1,9,NA,emot,Negative
49,2102,52,3,6,5,NA,emot,Neutral
49,6520,53,3,1,9,NA,emot,Negative
49,7175,54,3,6,3,NA,emot,Neutral
49,1850,55,3,6,4,NA,emot,Neutral
49,3022,56,3,4,6,NA,emot,Negative
49,5726,57,3,7,2,NA,emot,Neutral
49,2374,58,3,7,3,NA,emot,Neutral
49,7185,59,3,6,2,NA,emot,Neutral
49,9183,60,3,1,9,NA,emot,Negative
49,2487,61,3,7,2,NA,emot,Neutral
49,9584,62,3,4,5,NA,emot,Negative
49,3350,63,3,5,6,NA,emot,Negative
49,7595,64,NA,NA,NA,NA,emot,Neutral
49,5900,65,NA,NA,NA,NA,emot,Neutral
49,8465,66,NA,NA,NA,NA,emot,Neutral
50,8465,1,NA,8,1,NA,emot,Neutral
50,7595,2,NA,5,4,NA,emot,Neutral
50,5900,3,NA,6,4,NA,emot,Neutral
50,1850,4,1,7,3,NA,emot,Neutral
50,1201,5,1,1,8,NA,emot,Negative
50,7185,6,1,7,1,NA,emot,Neutral
50,9183,7,1,1,9,NA,emot,Negative
50,3022,8,1,2,7,NA,emot,Negative
50,6520,9,1,1,8,NA,emot,Negative
50,5390,10,1,8,3,NA,emot,Neutral
50,2384,11,1,5,4,NA,emot,Neutral
50,2374,12,1,7,4,NA,emot,Neutral
50,9584,13,1,1,5,NA,emot,Negative
50,7165,14,1,5,5,NA,emot,Neutral
50,2487,15,1,8,1,NA,emot,Neutral
50,3063,16,1,2,9,NA,emot,Negative
50,9490,17,1,1,9,NA,emot,Negative
50,3350,18,1,2,7,NA,emot,Negative
50,2683,19,1,3,6,NA,emot,Negative
50,9253,20,1,3,6,NA,emot,Negative
50,2102,21,1,4,2,NA,emot,Neutral
50,5726,22,1,7,1,NA,emot,Neutral
50,7175,23,1,5,4,NA,emot,Neutral
50,1201,24,2,2,9,NA,emot,Negative
50,5390,25,2,8,1,NA,emot,Neutral
50,5726,26,2,9,1,NA,emot,Neutral
50,2683,27,2,3,7,NA,emot,Negative
50,9183,28,2,1,9,NA,emot,Negative
50,9584,29,2,3,6,NA,emot,Negative
50,2384,30,2,5,3,NA,emot,Neutral
50,2487,31,2,7,2,NA,emot,Neutral
50,9253,32,2,2,7,NA,emot,Negative
50,7185,33,2,6,3,NA,emot,Neutral
50,1850,34,2,6,2,NA,emot,Neutral
50,3063,35,2,1,9,NA,emot,Negative
50,9490,36,2,2,9,NA,emot,Negative
50,2374,37,2,6,4,NA,emot,Neutral
50,3022,38,2,4,6,NA,emot,Negative
50,6520,39,2,3,7,NA,emot,Negative
50,7165,40,2,5,1,NA,emot,Neutral
50,3350,41,2,2,6,NA,emot,Negative
50,2102,42,2,5,4,NA,emot,Neutral
50,7175,43,2,5,1,NA,emot,Neutral
50,9490,44,3,1,6,NA,emot,Negative
50,9183,45,3,1,8,NA,emot,Negative
50,1850,46,3,6,3,NA,emot,Neutral
50,5390,47,3,7,2,NA,emot,Neutral
50,6520,48,3,3,7,NA,emot,Negative
50,9584,49,3,3,6,NA,emot,Negative
50,2384,50,3,5,3,NA,emot,Neutral
50,7165,51,3,5,1,NA,emot,Neutral
50,2487,52,3,7,2,NA,emot,Neutral
50,2102,53,3,6,3,NA,emot,Neutral
50,2374,54,3,6,3,NA,emot,Neutral
50,1201,55,3,2,6,NA,emot,Negative
50,3022,56,3,4,5,NA,emot,Negative
50,2683,57,3,3,6,NA,emot,Negative
50,5726,58,3,6,2,NA,emot,Neutral
50,3350,59,3,2,6,NA,emot,Negative
50,9253,60,3,2,6,NA,emot,Negative
50,3063,61,3,2,7,NA,emot,Negative
50,7185,62,3,6,2,NA,emot,Neutral
50,7175,63,3,5,1,NA,emot,Neutral
50,5900,64,NA,6,3,NA,emot,Neutral
50,8465,65,NA,8,2,NA,emot,Neutral
50,7595,66,NA,5,4,NA,emot,Neutral
52,5900,1,NA,7,4,NA,emot,Neutral
52,8465,2,NA,7,4,NA,emot,Neutral
52,7595,3,NA,6,4,NA,emot,Neutral
52,9253,4,1,3,8,NA,emot,Negative
52,5390,5,1,7,4,NA,emot,Neutral
52,2487,6,1,5,5,NA,emot,Neutral
52,3350,7,1,3,6,NA,emot,Negative
52,3063,8,1,3,7,NA,emot,Negative
52,2683,9,1,3,8,NA,emot,Negative
52,5726,10,1,6,4,NA,emot,Neutral
52,2102,11,1,5,4,NA,emot,Neutral
52,6520,12,1,4,6,NA,emot,Negative
52,1850,13,1,7,4,NA,emot,Neutral
52,2374,14,1,7,4,NA,emot,Neutral
52,7185,15,1,6,5,NA,emot,Neutral
52,7165,16,1,6,4,NA,emot,Neutral
52,9490,17,1,4,6,NA,emot,Negative
52,3022,18,1,5,6,NA,emot,Negative
52,9183,19,1,4,6,NA,emot,Negative
52,9584,20,1,5,6,NA,emot,Negative
52,1201,21,1,6,5,NA,emot,Negative
52,2384,22,1,7,4,NA,emot,Neutral
52,7175,23,1,6,4,NA,emot,Neutral
52,7165,24,2,6,5,NA,emot,Neutral
52,2683,25,2,4,5,NA,emot,Negative
52,5726,26,2,7,4,NA,emot,Neutral
52,1850,27,2,6,4,NA,emot,Neutral
52,5390,28,2,6,4,NA,emot,Neutral
52,2374,29,2,6,4,NA,emot,Neutral
52,2487,30,2,6,4,NA,emot,Neutral
52,3022,31,2,5,6,NA,emot,Negative
52,3350,32,2,3,6,NA,emot,Negative
52,7185,33,2,6,4,NA,emot,Neutral
52,9183,34,2,4,6,NA,emot,Negative
52,9584,35,2,4,6,NA,emot,Negative
52,1201,36,2,6,5,NA,emot,Negative
52,9253,37,2,3,6,NA,emot,Negative
52,7175,38,2,6,4,NA,emot,Neutral
52,6520,39,2,4,5,NA,emot,Negative
52,2102,40,2,4,5,NA,emot,Neutral
52,9490,41,2,3,6,NA,emot,Negative
52,3063,42,2,2,7,NA,emot,Negative
52,2384,43,2,7,4,NA,emot,Neutral
52,2374,44,3,6,4,NA,emot,Neutral
52,1850,45,3,7,4,NA,emot,Neutral
52,2487,46,3,6,4,NA,emot,Neutral
52,9253,47,3,3,6,NA,emot,Negative
52,7185,48,3,7,4,NA,emot,Neutral
52,2384,49,3,6,4,NA,emot,Neutral
52,6520,50,3,3,6,NA,emot,Negative
52,2683,51,3,4,6,NA,emot,Negative
52,3350,52,3,4,5,NA,emot,Negative
52,9584,53,3,6,5,NA,emot,Negative
52,9490,54,3,4,6,NA,emot,Negative
52,5390,55,3,6,4,NA,emot,Neutral
52,9183,56,3,4,5,NA,emot,Negative
52,5726,57,3,6,5,NA,emot,Neutral
52,3063,58,3,2,6,NA,emot,Negative
52,7175,59,3,5,5,NA,emot,Neutral
52,1201,60,3,5,5,NA,emot,Negative
52,2102,61,3,5,5,NA,emot,Neutral
52,7165,62,3,6,5,NA,emot,Neutral
52,3022,63,3,5,5,NA,emot,Negative
52,8465,64,NA,6,5,NA,emot,Neutral
52,5900,65,NA,6,4,NA,emot,Neutral
52,7595,66,NA,6,4,NA,emot,Neutral
53,8465,1,NA,7,3,NA,emot,Neutral
53,7595,2,NA,4,7,NA,emot,Neutral
53,5900,3,NA,4,6,NA,emot,Neutral
53,9410,4,1,3,7,NA,emot,Negative
53,6561,5,1,2,6,NA,emot,Negative
53,9405,6,1,4,6,NA,emot,Negative
53,7530,7,1,3,5,NA,emot,Neutral
53,7205,8,1,5,5,NA,emot,Neutral
53,3103,9,1,4,6,NA,emot,Negative
53,7026,10,1,8,2,NA,emot,Neutral
53,9187,11,1,1,8,NA,emot,Negative
53,5250,12,1,3,7,NA,emot,Neutral
53,2511,13,1,4,6,NA,emot,Neutral
53,1300,14,1,5,2,NA,emot,Negative
53,2377,15,1,5,5,NA,emot,Neutral
53,7000,16,1,4,2,NA,emot,Neutral
53,7025,17,1,8,2,NA,emot,Neutral
53,8312,18,1,7,4,NA,emot,Neutral
53,2514,19,1,9,1,NA,emot,Neutral
53,3060,20,1,1,8,NA,emot,Negative
53,9040,21,1,4,7,NA,emot,Negative
53,9043,22,1,1,8,NA,emot,Negative
53,2981,23,1,5,5,NA,emot,Negative
53,7000,24,2,8,2,NA,emot,Neutral
53,2514,25,2,9,2,NA,emot,Neutral
53,2981,26,2,2,7,NA,emot,Negative
53,7025,27,2,3,6,NA,emot,Neutral
53,9410,28,2,1,7,NA,emot,Negative
53,3060,29,2,5,6,NA,emot,Negative
53,3103,30,2,4,6,NA,emot,Negative
53,9405,31,2,5,2,NA,emot,Negative
53,9040,32,2,4,4,NA,emot,Negative
53,1300,33,2,4,3,NA,emot,Negative
53,5250,34,2,2,7,NA,emot,Neutral
53,2377,35,2,4,6,NA,emot,Neutral
53,7026,36,2,8,1,NA,emot,Neutral
53,2511,37,2,2,9,NA,emot,Neutral
53,6561,38,2,2,9,NA,emot,Negative
53,9043,39,2,1,9,NA,emot,Negative
53,9187,40,2,1,8,NA,emot,Negative
53,7205,41,2,7,3,NA,emot,Neutral
53,7530,42,2,3,6,NA,emot,Neutral
53,8312,43,2,6,2,NA,emot,Neutral
53,7530,44,3,6,4,NA,emot,Neutral
53,7026,45,3,9,1,NA,emot,Neutral
53,3060,46,3,5,2,NA,emot,Negative
53,2511,47,3,3,7,NA,emot,Neutral
53,6561,48,3,2,7,NA,emot,Negative
53,1300,49,3,3,7,NA,emot,Negative
53,3103,50,3,4,5,NA,emot,Negative
53,7025,51,3,7,2,NA,emot,Neutral
53,2377,52,3,6,5,NA,emot,Neutral
